10274	the 'describe' group	V n	The Object indicates the topic or content of the communication.	2673
10275	The 'explain' group	V pron-refl	These verbs are concerned with talking, often about yourself.	2673
10276	The 'communicate' group	V n to n	These verbs are concerned with communicating something to someone verbally or in writing. The noun group following the verb may indicate the communication, e.g. address remarks, pen a note, or the content of the communication, e.g. break the news, communicate our ideas. It may also indicate the person involved, e.g. introduce someone, unburden yourself. The prepositional phrase indicates the person who you speak or write to. We include here nod and wave, which indicate non-verbal communication.	2673
10277	The 'report' group	it be V-ed that	These verbs are used as passive. These verbs are concerned with what is spoken and written. This includes something that is: - agreed or conceded - suggested or recommended - announced, reported, or disclosed - rumoured or alleged - argued or denied We also include here demonstrate and show, which do not necessarily involve speaking or writing.	2673
10278		it be V-ed wh	The verbs with this pattern are concerned with information being asked for, discovered, explained, understood, or doubted.	2673
10279	the 'start' and 'break' group	V	These verbs indicate that something such as a machine, object, or organization starts to function, or ceases to function or exist. We include here verbs indicating that someone dies.	2674
10280	verbs with other meanings	V	Verbs where something else involved in the action does not need to have been mentioned or indicated already. This includes: everyday activities e.g. dress, wash ways of earning a living e.g. act, teach	2674
10281	The 'compare' group	V n with n	These verbs are concerned with considering two people, things, or groups as being the same or different, or with treating them as if they were the same or different.	2675
10282	The 'gather' group	V pl-n with together	These verbs are concerned with collecting a group of people or things together so that they make a single entity, physically or metaphorically. We include here bracket and lump, which indicate that two or more people or things are thought of as being very closely connected.	2675
10283	the 'hoot' group	ergative: V & V n	In the pattern V, these verbs are concerned with something making a noise. In the pattern V n, they are concerned with someone or something doing something that makes a noise, either deliberately or by accident.	2676
10284	The 'separate' group	V n from n	These verbs are concerned with separating someone or something from something, either physically or metaphorically. In the case of detach , disengage, disentangle, dissociate, distance, shut off, and wean, the noun group following the verb is always or often a reflexive pronoun.	2677
10285	The 'say' group	V that ('That' is omitted sometimes.)	These verbs are concerned with speaking, writing, and other forms of communication. They indicate what kind of function the speech or writing is performing. This includes: guessing or predicting something e.g. estimate, predict, prophesy putting forward a suggestion or theory e.g. postulate, suggest saying something in a way that shows your attitude e.g. crow, sneer	2678
10286	the 'discover' group	V wh	These verbs are concerned with coming to know something or bringing something to mind. This includes: working something out e.g. analyse, calculate finding something out e.g. discover, investigate realizing something e.g. realize, twig remembering something you had forgotten finding something out through the senses e.g. catch, feel	2678
10287	the 'form' group	V n	These verbs are concerned with an abstract action or event which creates something or brings something into being. The Object indicates the thing that is created.	2678
10288	the 'hear' group	V n	The Subject indicates a person or something that shares certain characteristics with a person, such as a radio receiver which can `hear\\'. The Object indicates something that is thought, perceived, or felt. This includes: ways of thinking about something or someone e.g. decide, expect, plan ways of perceiving something or someone e.g. experience, feel, hear, see attitudes towards something or someone e.g. accept, believe, buy, like, love, mean ways of finding out or knowing about something e.g. learn, remember	2678
10289	the 'say' group	V n	The Object indicates what is said or written. The verb and the Object together indicate the process of speaking or writing. This includes: verbs which themselves indicate communication e.g. ask, say, speak verbs which indicate communication only when used with particular noun groups e.g. draw, make, pass	2678
10290	The 'shape up' group	V prep/adv, V adv/prep	These verbs are used when talking about how something behaves when it is used, or how successful something or someone is. Most of them are used with adverbs such as well and nicely. The phrasal verb come off is used with worst and best.	2678
10291	The 'believe' group	V n to-inf	These verbs are concerned with thinking, saying, or showing something. Some of these verbs, such as prove and show, sometimes have inanimate Subjects. The verb that most frequently occurs in the to-infinitive clause is be. Frequent usage: adjudge, alledge, assume, deem, discover, presume, reckon, report, repute, rumour, say, see show, think & understand (usu passive)	2678
10292	The 'communicate' group	V n to n	These verbs are concerned with communicating something to someone verbally or in writing. The noun group following the verb may indicate the communication, e.g. address remarks, pen a note, or the content of the communication, e.g. break the news, communicate our ideas. It may also indicate the person involved, e.g. introduce someone, unburden yourself. The prepositional phrase indicates the person who you speak or write to. We include here nod and wave, which indicate non-verbal communication.	2678
10293	The 'level' group	V n against n	These verbs are concerned with attacking someone or being hostile towards someone. The prepositional phrase indicates the person or people involved.	2678
10294	the 'fraternize' group	reciprocal: pl-n V & V with n	These verbs are concerned with associating with someone or engaging in sexual activity with them.The verb cuddle up also has the pattern V P to n. The passive verb get married has the patterns pl-n get V-ed and get V-ed to n.	2678
10295	The 'put' group	V n prep/adv, V n adv/prep	These verbs are concerned with putting something somewhere. This includes: - placing something so that it is positioned in a particular way e.g. balance, loop - putting something somewhere carelessly or with force e.g. bang, bung - putting something somewhere using an implement e.g. ladle - putting something somewhere in a particular way e.g. dab, drape. Frequent usage: dig (in), drizzle (over), fold (in),lay (down),pay (in), plug (in), plunge (in), pour (in), ram (in),slam (down),slather (on),stir (in), tuck (in),work (in)	2679
10296	The 'fight' group	V way prep/adv	These verbs are concerned with moving somewhere with force or with difficulty, either physically or metaphorically. This includes: - moving with energy e.g. burst, forge, storm - harming people or things as you move e.g. batter, elbow, fight, shove - moving with difficulty because of tiredness or obstacles e.g. claw, plod, scramble, work - cutting or burrowing a path through something e.g. bore, burrow, tunnel	2679
10297	The 'gossip' group	V way prep/adv	These verbs are concerned with talking in a particular way. The prepositional phrase or adverb group indicates a period of time that the talking is done in, a place where someone is moving while talking, or a situation that the person talking is trying to get into or out of.	2680
10298	The 'name' and 'consider' group	V n as n	These verbs are concerned with: - thinking of someone in a particular way e.g. conceive, consider - giving someone a role or position e.g. appoint, ordain - choosing someone to have a role or position e.g. elect, nominate - putting someone or something into a class e.g. classify, pigeon-hole - talking to someone in a particular way e.g. address - criticizing someone because they have particular qualities e.g. denounce, reject - representing someone in a particular way e.g. expose, stereotype - talking about someone in a particular way e.g. brand, dub	2681
10299		V as n; V n as n		2682
10300		V n as adj; V n as n		2682
10301	the 'be' group	V adj	These verbs indicate that someone or something has a particular quality or is in a particular state. We include here keep, remain, and stay, which indicate that someone or something remains in a particular state. The verbs in this group are all link verbs. Keep is an ergative link verb.	2682
10302	The 'lie' group	V in n	These verbs are concerned with being in or entering a thing, group, or situation, either physically or metaphorically.	2682
10303	Verbs with other meanings	V with n	There are a number of other verbs which have this structure.	2682
10304		V among pl-n		2682
10305		V adj among pl-n		2682
10306	The 'rank' group	V as n	These verbs indicate that someone or something is perceived as a particular thing. All these verbs except count, emerge, and qualify are link verbs	2682
10307	The 'do well' group	V adv	These verbs are used with adverbs such as well and badly. Most of them are concerned with success or failure. We include here rank and rate, which are used with highly.	2682
10308		V ord	The verb is followed by an ordinal, such as first, second, or last. These verbs are concerned with the position of someone or something in a competition or list.	2682
10309		V ord prep	The prepositional phrase after the ordinal indicates the group of things or people in which the Subject holds a particular position.	2682
10310		V n num	Frequent usage: rank & seed(usu passive)	2682
10311	The 'number' group	V n between/among pl-n	These verbs are concerned with considering someone or something to be in a particular group. The prepositional phrase indicates that group. Only the preposition among is used with these verbs.	2682
10312		V n adj among pl-n	The adjective is usually high or low.	2682
10313		V n ord among pl-n		2682
10314	Verbs with other meanings	V n in n	There are a number of other verbs which have this structure.	2682
10315		V n ord	These verbs are usually used in passive voice.	2682
10316		V n ord in/out of n	These verbs are usually used in passive.	2682
10317		V n as adj	Verbs with this structure are all concerned with labelling, interpreting, or regarding someone or something as having a particular quality. The prepositional phrase indicates a description of the Object.	2682
10318	The 'name' and 'consider' group	V n as n	These verbs are concerned with: - thinking of someone in a particular way e.g. conceive, consider - giving someone a role or position e.g. appoint, ordain - choosing someone to have a role or position e.g. elect, nominate - putting someone or something into a class e.g. classify, pigeon-hole - talking to someone in a particular way e.g. address - criticizing someone because they have particular qualities e.g. denounce, reject - representing someone in a particular way e.g. expose, stereotype - talking about someone in a particular way e.g. brand, dub	2682
10319	the 'count' group	Ergative: V prep/adv & V n prep/adv	These verbs are concerned with one thing being thought of or presented as another thing. In the pattern V prep, the Subject indicates one of the two things; the other thing is indicated by the prepositional phrase. In the pattern V n prep, the Subject in most cases indicates the person or group of people who thinks of one thing as being another, or who presents one thing as another. The preposition most frequently used with the verbs in this group is as, but boil down is used with to.	2682
10320	verb with other meanings	Ergative: V prep/adv & V n prep/adv	verbs & frequent prepositions: connect (to) decrease derive (from) enlist (in/as) enrol fill (with) hold increase meet (with) pull (out of) rank (in) rate stretch (into) substitute (for) train (as) translate turn (against) widen fill_up (with) open_up (to)	2682
10321		ergative: V as adj & V n as adj	In the pattern V as adj, these verbs are all concerned with something having a particular attribute. In the pattern V n as adj, they are concerned with someone considering someone or something to have a particular attribute, or something causing someone or something to be considered in that way.	2682
10322		ergative: V ord prep & V n ord prep	In the pattern V ord prep, the verb is followed by an ordinal number and a prepositional phrase. In the pattern V n ord prep, the verb is followed by a noun group, an ordinal number, and a prepositional phrase. In both patterns, the prepositional phrase usually begins with among, in, or out of.	2682
10323	the 'turn' group	V	These verbs indicate that someone or something changes posture, arrangement, or orientation, but does not move from one place to another. This includes: turning opening and closing continually moving e.g. beat, shake moving a limb or limbs e.g. hit out, kick standing up and sitting down falling down	2683
10324	the 'success' and 'fail' group	V	These verbs are concerned with being successful, failing, or coping. The Subject may be human or inanimate. We include here verbs such as hold and fall down, which indicate how successful an argument or theory is. We also include go down 4, go up, move down, and move up, which indicate that someone or something moves to a lower or higher rank.	2683
10325	the 'start' and 'break' group	V	These verbs indicate that something such as a machine, object, or organization starts to function, or ceases to function or exist. We include here verbs indicating that someone dies.	2683
10326		V adj	Verbs with other meanings	2683
10327	Verbs with other meanings	V on/upon n	There are a number of other verbs which have this structure.	2683
10328	the 'discover' group	V wh	These verbs are concerned with coming to know something or bringing something to mind. This includes: working something out e.g. analyse, calculate finding something out e.g. discover, investigate realizing something e.g. realize, twig remembering something you had forgotten finding something out through the senses e.g. catch, feel	2684
10329		combination: V; V n		2685
10330	the 'call' group	V	These verbs are concerned with visiting, phoning, or writing to someone. The person involved must have been mentioned or indicated.	2685
10331	the 'follow' group	V n	These verbs are concerned with going in a particular direction or to or from a particular place. The Object indicates a direction, a place, a road, or a person who is in a particular place.	2685
10332	the 'quicken' and 'slow down' group	ergative: V & V n	In the pattern V, these verbs are concerned with something happening more quickly or more slowly. In the pattern V n, they are concerned with someone or something making something happen more quickly or more slowly.	2686
10333	the 'move' group	V	These verbs are concerned with moving or being somewhere. This includes: moving in a particular direction e.g. advance, back up moving in a particular way e.g. run being in a particular position e.g. lie around arriving somewhere e.g. arrive, land, show up staying somewhere e.g. remain, stay, stick around ceasing to move e.g. stop part of something breaking off e.g. break off, fall off	2687
10334	The 'devote' group	V n to n	These verbs are concerned with devoting or dedicating yourself, your time, or your energy to a particular cause or activity. This includes restricting or tying yourself to one particular activity.	2688
10335	Verbs with other meanings	V n to n	There are many other verbs which have this structure. In the case of draw up, help, lower, and treat, the noun group following the verb is always or often a reflexive pronoun. This pattern is V pron-refl to n, or in the case of draw up, V pron-refl P to n. In the case of leave 7, the noun group following the preposition is always a reflexive pronoun. This pattern is V n to pron-refl. In the case of leave 16 and mean 1.3, the noun group following the verb is always an amount. This pattern is V amount to n. 433 Our mothers\\' approval means a lot to us.	2688
10336	the 'change' group	V n	These verbs are concerned with doing something abstract that makes the Object different.	2689
10337	the 'hear' group	V n	The Subject indicates a person or something that shares certain characteristics with a person, such as a radio receiver which can `hear\\'. The Object indicates something that is thought, perceived, or felt. This includes: ways of thinking about something or someone e.g. decide, expect, plan ways of perceiving something or someone e.g. experience, feel, hear, see attitudes towards something or someone e.g. accept, believe, buy, like, love, mean ways of finding out or knowing about something e.g. learn, remember	2690
10338	The 'cool' group	V towards/toward n	These verbs are concerned with a change in someone\\'s attitude. The prepositional phrase indicates the person or thing their attitude relates to.	2691
10339	the 'dissolve' and 'solidify' group	ergative: V & V n	In the pattern V, these verbs are concerned with something changing in some physical way. In the pattern V n, they are concerned with someone or something causing a physical change in something. The Subject in the pattern V n may be a person who makes a process happen, or provides conditions for a process to happen, as in The scientist condensed the vapor, or something that takes part in the process, as in The cold atmosphere condensed the vapor. In the case of some verbs, such as ripen, ripple, and rot, the second kind of Subject is more frequent.	2691
10340	the 'improve' and 'worsen' group	ergative: V & V n	In the pattern V, these verbs are concerned with something changing in some abstract way. In the pattern V n, they are concerned with someone or something causing an abstract change in something.	2691
10341	the 'clench' and 'relax' group	ergative: V & V n	These verbs are concerned with movements of part of the body, or changes in behaviour. In the pattern V, the Subject indicates the part of the body or aspect of behaviour. In the pattern V n, the Subject indicates the person whose body or behaviour is involved.In the case of loosen up, tense up, and twitch, in the patterns V and V P, the Subject may indicate a part of the body or a person.	2691
10342	the 'buy' group	V n	These verbs are concerned with changes in ownership or possession. This includes: commercial transactions e.g. buy, sell, spend voluntarily exchanging goods e.g. accept, offer, share temporarily transferring possession e.g. check (luggage) losing and keeping e.g. find, keep, lose selecting one item from a range e.g. choose, draw being able to buy something e.g. (can) afford, (cannot) run to	2692
10343	the 'start' and 'stop' group	V n	These verbs and Objects together indicate that an activity is started, finished, or carried out in a particular way. This includes: starting an activity e.g. join, start finishing or leaving an activity e.g. abandon, finish continuing an activity e.g. continue, repeat not doing or preventing an activity e.g. avoid, escape, prevent doing something persistently or with difficulty e.g. attempt, manage, press	2692
10344	The 'hold' group	V n prep/adv, V n adv/prep	These verbs are concerned with keeping or holding someone or something in a particular place, state, or situation. The adverbs used with the verbs in this group are adverbs of place such as in and there.Frequent usage: crush,manacle & maroon(usu passive). leave(off), shut(in)	2693
10345		V n about n; V with quote		2694
10346	the 'say' group	V with quote	These verbs are concerned with speaking, writing, and other forms of communication. They indicate what kind of function the speech or writing is performing. We include here read which indicates that someone understands something written.	2694
10347	The 'screw' group	V n out of n	These verbs are concerned with getting something from someone with some difficulty. The noun group indicates what is obtained, and the prepositional phrase indicates who it is obtained from. This is a productive use: any verb which indicates a way of persuading someone or applying pressure can be used with this pattern. The verbs listed here are the ones which are most frequently used in this way.	2694
10348	The 'tell' group	V n about n	These verbs are concerned with verbal communication with someone about something. This includes: - advising - telling - teaching - warning - asking - nagging - scolding - teasing	2694
10349	the 'benefit' group	V	These verbs indicate that something happens to the Subject or is done to the Subject.	2695
10350	the 'benefit' group	V from n	These verbs are concerned with getting a benefit of some kind. The prepositional phrase indicates what produces the benefit. <m4mg> <ev> benefit gain learn profit </ev> <es> Many areas of the world would actually gain from global warming.$ We should learn from their experience and change to the type of system they have. </es>',\
                         '<vp> ergative: V prep/adv & V n prep/adv </vp><mg> the \\'benefit\\' group </mg> <m4mg> These verbs are concerned with something being an advantage to someone. In the pattern V prep/adv, the Subject indicates the person who gains the advantage. In the pattern V n, the Subject indicates the thing that is advantageous.	2695
10351	The 'pay' group	it V n to-inf	These verbs indicate that an action is helpful or useful to someone.	2695
10352		V n to n; V that		2696
10353		V that; V to-inf		2696
10354	The 'say' group	V that ('That' is omitted sometimes.)	These verbs are concerned with speaking, writing, and other forms of communication. They indicate what kind of function the speech or writing is performing. This includes: guessing or predicting something e.g. estimate, predict, prophesy putting forward a suggestion or theory e.g. postulate, suggest saying something in a way that shows your attitude e.g. crow, sneer	2696
10355	the 'promise' group	V to-inf	These verbs are concerned with being committed to a future action. This includes: talking or writing about a future action e.g. agree, promise thinking about a future action e.g. choose, decide doing something about a future action e.g. arrange, prepare	2696
10356	The 'expect' group	V n to-inf	These verbs are concerned with intentions, predictions, and expectations. Frequent usage: bill, mean, project, schedule, second, timetable & tip(usu passive).expect(not)	2696
10357	The 'promise' group	V n to n	These verbs are concerned with offering or promising something to someone.	2696
10358	Verbs with other meanings	V n to n		2696
10359	The 'devote' group	V n to n	These verbs are concerned with devoting or dedicating yourself, your time, or your energy to a particular cause or activity. This includes restricting or tying yourself to one particular activity.	2696
10360		combination: V; V n		2697
10361	verbs with other meanings	V	Verbs where the other thing or person involved is unspecified or general.	2697
10362	the 'watch' group	V n	These verbs are concerned with directed mental activity.	2697
10363	The 'prepare' group	V for n	These verbs are concerned with preparing for something, for example an exam or a sports event.	2697
10364		V about n; V on n		2698
10365	the 'speak' group	V	These verbs are concerned with saying something. The thing or matter involved must usually have been mentioned or indicated. We include here break in and cut in, which indicate that someone interrupts someone else.	2698
10366	The 'comment' group	V on/upon n	These verbs are concerned with speaking or writing. The prepositional phrase indicates the topic involved. We include here verbs such as legislate, rule, and vote, which are concerned with expressing your decision or judgement about something.	2698
10367	The 'talk' group	V about n	These verbs are concerned with speaking or writing. This includes: verbs that indicate the function of what is said e.g. argue, ask, complain verbs that indicate how something is said e.g. mutter, wail verbs that indicate the feeling of the speaker e.g. enthuse, fulminate	2698
10368	the 'feed' group	V n	These verbs are concerned with giving something to someone. The Object is the person who receives the thing given.	2699
10369	The 'provide' group	V n with n	These verbs are concerned with giving something to someone or something. The prepositional phrase indicates the thing that is given. This includes: - supplying someone with something that they want or need e.g. arm, provide - giving someone too much of something, or something they do not want e.g. deluge, land - giving someone something that is not what is needed e.g. fob off, palm off - giving a particular kind of thing, or giving in a particular way e.g. dose, inject - showing approval of someone by giving them something or doing them a service e.g. honour, oblige	2699
10370	the 'change' group	V n	These verbs are concerned with making something different in some other way. This includes: opening or closing something e.g. close, open changing the appearance of something e.g. mark, paint making something larger or smaller e.g. extend, reduce changing the shape or arrangement of something e.g. gather, throw	2700
10371	the 'change' group	V n	These verbs are concerned with doing something abstract that makes the Object different.	2700
10372	the 'concern' group	V n	These verbs are concerned with someone being affected, usually negatively, by something. The Subject is usually inanimate and the Object is usually a person or a group of people.	2700
10373	the 'develop' group	V n	These verbs and Objects indicate what something or someone has, what they are like, or what they become. This includes: getting an illness or characteristic e.g. adopt, catch (a disease), develop having a quality e.g. bear (no resemblance), catch (the light), have (red hair) changing e.g. gain (weight), gather (speed)	2700
10374	the 'interest' group	V n	The Object indicates a person. The Subject usually indicates the person or thing that makes the Object think or feel in a particular way. With some verbs, the Object indicates something such as someone\\'s attention.In the case of come over, come upon, be eating, enter, fill, get into, go out of, and run away with, the Subject indicates the feeling itself or a sign of it.	2700
10375	the 'appear' group	V to-inf	These verbs are concerned with an activity being real or appearing to be real.	2700
10376	the 'face' group	V prep/adv, V adv/prep	These verbs indicate the shape of something, or where it is in relation to something else. The Adjunct usually indicates direction.	2701
10377	the 'begin' and 'stop' group	V	These verbs are concerned with beginning or stopping.	2702
10378	the 'cotton on' group	V to n	These verbs are concerned with becoming aware of something.	2703
10379		combination: V; V n		2704
10380		V on n; V to-inf		2704
10381	the 'success' and 'fail' group	V	These verbs are concerned with being successful, failing, or coping. The Subject may be human or inanimate. We include here verbs such as hold and fall down, which indicate how successful an argument or theory is. We also include go down 4, go up, move down, and move up, which indicate that someone or something moves to a lower or higher rank.	2704
10382	the 'occur' group	V	These verbs indicate that something exists or happens.	2704
10383	the 'beat an illness' group	V n	These verbs are concerned with improving a bad situation, solving a problem, or surviving an unpleasant situation.	2704
10384	The 'do' and 'take' group	V n	These verbs and Objects are not separable and it is not possible to replace the Objects by pronouns. For example, it does not make sense to say `they wanted a verdict so we 42 returned it\\', or `he offered me a sip and I took it\\'. This means that the clause does not focus attention on what is done to the Object but on what the Subject does, or on something that happens to the Subject. The verb and the Object together describe an action by the Subject. Many of these verbs, especially do, get, give, have, and take, have little meaning in themselves but take their meaning from the Object.	2704
10385	verbs with other meanings	V to-inf	There are a number of other verbs which have this structure.	2704
10386	The 'live' group	V on/upon n	These verbs are concerned with living or functioning. The prepositional phrase indicates what resources someone or something has which enable them to live or function.	2704
10387		V n as n; V n for n		2705
10388		V n as n; V n n		2705
10389		V n for n; V n n		2705
10390		V n n	Most of the verbs with this structure are concerned with: - naming or labelling e.g. call, term - putting someone or something in a particular position e.g. elect, nominate - thinking or considering e.g. adjudge, deem - causing e.g. make The noun group following the verb indicates the person or thing that is named or considered. In the case of fancy, feel, and prove, the noun group following the verb is always a reflexive pronoun. In the case of make, the second noun group is always an amount.	2705
10391	The 'praise' group	V n for n	These verbs are concerned with talking or thinking about someone in a positive way, or talking to someone in a positive way, because of what they are, say, or do. The prepositional phrase indicates what they are, say, or do.	2705
10392	The 'name' and 'consider' group	V n as n	These verbs are concerned with: - thinking of someone in a particular way e.g. conceive, consider - giving someone a role or position e.g. appoint, ordain - choosing someone to have a role or position e.g. elect, nominate - putting someone or something into a class e.g. classify, pigeon-hole - talking to someone in a particular way e.g. address - criticizing someone because they have particular qualities e.g. denounce, reject - representing someone in a particular way e.g. expose, stereotype - talking about someone in a particular way e.g. brand, dub	2705
10393	the 'dissolve' and 'solidify' group	ergative: V & V n	In the pattern V, these verbs are concerned with something changing in some physical way. In the pattern V n, they are concerned with someone or something causing a physical change in something. The Subject in the pattern V n may be a person who makes a process happen, or provides conditions for a process to happen, as in The scientist condensed the vapor, or something that takes part in the process, as in The cold atmosphere condensed the vapor. In the case of some verbs, such as ripen, ripple, and rot, the second kind of Subject is more frequent.	2706
10394	the 'improve' and 'worsen' group	ergative: V & V n	In the pattern V, these verbs are concerned with something changing in some abstract way. In the pattern V n, they are concerned with someone or something causing an abstract change in something.	2706
10395	the 'expand' and 'compress' group	ergative: V & V n	In the pattern V, most of these verbs are concerned with the size, degree, shape, or configuration of something changing. The verbs bend, curl, curve, kink, and taper 1 indicate what shape something is, rather than how a shape changes. In the pattern V n, these verbs are concerned with someone or something changing the size, degree, shape, or configuration of something.	2707
10396		V n as adj; V n as n		2708
10397		V n as adj	Verbs with this structure are all concerned with labelling, interpreting, or regarding someone or something as having a particular quality. The prepositional phrase indicates a description of the Object.	2708
10398	The 'name' and 'consider' group	V n as n	These verbs are concerned with: - thinking of someone in a particular way e.g. conceive, consider - giving someone a role or position e.g. appoint, ordain - choosing someone to have a role or position e.g. elect, nominate - putting someone or something into a class e.g. classify, pigeon-hole - talking to someone in a particular way e.g. address - criticizing someone because they have particular qualities e.g. denounce, reject - representing someone in a particular way e.g. expose, stereotype - talking about someone in a particular way e.g. brand, dub	2708
10399		combination: V; V n		2709
10400	the 'call' group	V	These verbs are concerned with visiting, phoning, or writing to someone. The person involved must have been mentioned or indicated.	2709
10401	the 'follow' group	V n	These verbs are concerned with going in a particular direction or to or from a particular place. The Object indicates a direction, a place, a road, or a person who is in a particular place.	2709
10402	The 'remonstrate' group	V with n	These verbs are concerned with speaking to someone in a particular way.	2709
10403	The 'associate' group	V with n	These verbs are concerned with associating with someone, or beginning to have an association with them.	2709
10404	The 'look' group	V through n	These verbs are concerned with reading or searching, usually in a careful or casual way, which involves looking at a lot of items.	2710
10405	The 'turn' group	V prep/adv, V adv/prep	These verbs indicate that someone or something changes posture, arrangement, or orientation, but does not move from one place to another. This includes: turning reaching out sitting down falling over	2710
10406	The 'throw' group	V n prep/adv, V n adv/prep	These verbs are concerned with making something move away from you, often with force. The adverbs used with the verbs in this group are adverbs of direction such as away, down, and out. Some verbs in this group, when they are used with an adverb, are used with only one adverb. These adverbs are indicated in the list below.Frequent usage: parachute (usu passive),spit (out),syndicate (usu passive),vomit (up)	2710
10407	The 'move' group	V n prep/adv, V n adv/prep	These verbs are concerned with moving something or someone somewhere. This includes: - moving something in a particular direction e.g. lower, raise - using an implement to move something e.g. rake, winch - pushing someone out of your way e.g. elbow, shoulder - pulling or pushing something on wheels e.g. pull, trundle - sending a letter somewhere e.g. dispatch, send - moving one thing so that it touches another e.g. brush, rasp. Frequent usage:draw (in), elbow (aside),shoulder(aside). magnetize,mail,pipe,range, beam down, beam up & wash up (usu passive).	2710
10408	The 'bend' group	V n prep/adv, V n adv/prep	These verbs are concerned with changing the state of something. This includes: - changing the shape of something e.g. bend, twist - changing the configuration of something relative to something else e.g. align, space - causing damage to something e.g. pull, rip - changing a date or value e.g. move, push - adjusting a machine e.g. set, wind - changing the surface of something e.g. slick, smooth. Frequent usage: carve & slick(usu passive). pull(apart), rip(apart)	2710
10409	The 'click' group	V n with adv	These verbs are concerned with turning machinery or equipment on or off. They are used with the adverbs on and off. We include here turn (down) and turn (up), which indicate that the machine or piece of equipment is being adjusted. Frequent combinations: click (on/off) flick (on/off) flip (on/off) put (off) put (on) switch (off) switch (on) turn (down) turn (off) turn (on) turn (up)	2710
10410	the 'detach' group	Ergative: V prep/adv & V n prep/adv	In the pattern V prep/adv, these verbs are concerned with someone or something moving somewhere, but not under their own control. In the pattern V n prep/adv, they are concerned with someone or something moving someone or something, or putting someone or something somewhere.	2710
10411	The 'prepare' group	V n for n	These verbs are concerned with preparing someone or something for a particular task or purpose. We include here clear, which is usually followed by the way or the path.	2711
10412	verbs with other meanings	V from n	There are a number of other verbs which have this structure.	2712
10413	The 'talk' group	V way prep/adv	These verbs are concerned with talking persuasively, often dishonestly, in order to get into a good situation or out of an unpleasant one. The verb in this group which most frequently has this pattern is talk.	2713
10414	the 'scream' group	V with quote	These verbs indicate how something is said, for example how loudly or quickly, or at what pitch. Some verbs, such as wail and rasp, also indicate the feeling that the speaker has.	2714
10415	The 'walk' group	V prep/adv, V adv/prep	These verbs are concerned with walking or running somewhere. This includes: verbs indicating the speed of the movement e.g. amble, race verbs indicating how gracefully or clumsily someone moves e.g. glide, stagger verbs indicating the emotion or attitude of the person moving e.g. flounce, storm verbs indicating that someone is trying not to be noticed e.g. slink, sneak	2715
10416	The 'leg it' group	V it	These verbs indicate that someone leaves a place.	2715
10417	The 'hot-foot' group	V it prep/adv	These verbs indicate that someone goes somewhere.	2715
10418	The 'drive' group	V prep/adv, V adv/prep	These verbs indicate that a form of transport, or someone using a form of transport, goes or arrives somewhere.	2716
10419	the 'assemble' and 'disband' group	ergative: V & V n	These verbs are concerned with a group of people moving or doing something together. This includes: forming a group e.g. assemble, organize splitting a group up e.g. demobilize, disband going somewhere as a group e.g. pull out, relocate behaving in a particular way as a group e.g. bunch up, rotate In the pattern V, the Subject indicates the group of people. In the pattern V n, the Subject indicates someone who organizes the group or something that motivates the group to do something.	2717
10420	The 'talk' group	V about n	These verbs are concerned with speaking or writing. This includes: verbs that indicate the function of what is said e.g. argue, ask, complain verbs that indicate how something is said e.g. mutter, wail verbs that indicate the feeling of the speaker e.g. enthuse, fulminate	2718
10421	The 'gossip' group	V way prep/adv	These verbs are concerned with talking in a particular way. The prepositional phrase or adverb group indicates a period of time that the talking is done in, a place where someone is moving while talking, or a situation that the person talking is trying to get into or out of.	2718
10422	The 'jump' group	V adj	These verbs indicate movement upwards or downwards. They are used with high or low.	2719
10423		V adj	Verbs with other meanings	2719
10424		V over n	Verbs with this structure are all concerned with movement, position, or extent, either physical or metaphorical. The prepositional phrase indicates the place, thing, or field of activity involved. With most of these verbs, the Subject is inanimate.	2719
10425	The 'progress' and 'switch' group	V to n	These verbs are concerned with starting to be in a different situation. This includes: - doing something different - starting to have, use, or deal with something different e.g. switch - going back to a previous situation e.g. return, revert	2719
10426	The 'talk' group	V about n	These verbs are concerned with speaking or writing. This includes: verbs that indicate the function of what is said e.g. argue, ask, complain verbs that indicate how something is said e.g. mutter, wail verbs that indicate the feeling of the speaker e.g. enthuse, fulminate	2720
10427	the 'think' group	V wh	These verbs are concerned with thinking about something. This includes: knowing or understanding something forgetting or remembering something understanding something wrongly e.g. mistake, underestimate having an attitude towards a situation e.g. care, mind wondering or speculating about a situation e.g. consider, surmise thinking about the future e.g. foresee, predict	2721
10428	The 'exchange' group	V n for n	These verbs are concerned with exchanging one thing for another. We include here mistake, which involves thinking that something is something else.	2721
10429	The 'teach' group	V n to-inf	These verbs are concerned with teaching someone to do something, or with programming or preparing someone or something to do a particular task. Frequent usage: groom, prime, programme & grear up(usu passive)	2722
10430	the 'bring' group	V n	These verbs are concerned with moving or holding something. This includes: putting something somewhere e.g. add, arrange, hang up throwing or sending something somewhere e.g. drive (a ball), launch (a rocket) carrying something e.g. bear, carry accompanying someone or something e.g. deliver, drive (a passenger) pulling something e.g. attract, pull	2723
10431	the 'call out' group	V n	These verbs are concerned with making someone go somewhere or behave in a certain way. The Object indicates the person or people affected.	2723
